5.28,29.78551885,60.98,2.042281067,8.92,14.47,6.51,,5.28,29.79,60.98,2.04,8.92,14.47,6.51
11.12,28.97100893,53.13,2.958348595,8.92,14.47,6.51,,11.12,28.97,53.13,2.96,8.92,14.47,6.51
10.00332157,29.0020147,60.98,-0.621485991,1.14,15.36067526,6.51,,10,29,60.98,-0.62,1.14,15.36,6.51
5.280000001,27.01550895,60.98,-0.753898529,1.140000001,22.16498686,12.15054991,,5.28,27.02,60.98,-0.75,1.14,22.16,12.15
