CMS_4
 1.0000000     0.0000000
 0.9744394    -0.0099768
 0.9501325    -0.0191348
 0.9270121    -0.0275080
 0.9050105    -0.0351300
 0.8840604    -0.0420346
 0.8640943    -0.0482555
 0.8450447    -0.0538266
 0.8268443    -0.0587815
 0.8094255    -0.0631541
 0.7927208    -0.0669780
 0.7766630    -0.0702871
 0.7611844    -0.0731151
 0.7462176    -0.0754958
 0.7316952    -0.0774629
 0.7175498    -0.0790502
 0.7037138    -0.0802914
 0.6901198    -0.0812203
 0.6767005    -0.0818707
 0.6633882    -0.0822763
 0.6501174    -0.0824702
 0.6368623    -0.0824706
 0.6236374    -0.0822809
 0.6104588    -0.0819036
 0.5973427    -0.0813414
 0.5843052    -0.0805969
 0.5713626    -0.0796729
 0.5585308    -0.0785718
 0.5458262    -0.0772965
 0.5332648    -0.0758494
 0.5208628    -0.0742333
 0.5086364    -0.0724507
 0.4966016    -0.0705044
 0.4847748    -0.0683970
 0.4731719    -0.0661311
 0.4618092    -0.0637093
 0.4507028    -0.0611344
 0.4398690    -0.0584088
 0.4293237    -0.0555354
 0.4190832    -0.0525167
 0.4091532    -0.0493566
 0.3994979    -0.0460645
 0.3900708    -0.0426509
 0.3808257    -0.0391263
 0.3717162    -0.0355014
 0.3626960    -0.0317866
 0.3537188    -0.0279927
 0.3447382    -0.0241300
 0.3357080    -0.0202092
 0.3265817    -0.0162409
 0.3173132    -0.0122356
 0.3078559    -0.0082039
 0.2981637    -0.0041563
 0.2881901    -0.0001035
 0.2778889     0.0039441
 0.2672138     0.0079758
 0.2561183     0.0119811
 0.2445563     0.0159495
 0.2324813     0.0198702
 0.2198501     0.0237317
 0.2066927     0.0274941
 0.1931116     0.0310899
 0.1792127     0.0344501
 0.1651020     0.0375059
 0.1508851     0.0401886
 0.1366682     0.0424291
 0.1225568     0.0441587
 0.1086571     0.0453086
 0.0950748     0.0458098
 0.0819157     0.0455935
 0.0692858     0.0445909
 0.0572910     0.0427331
 0.0460370     0.0399513
 0.0356297     0.0361766
 0.0261751     0.0313402
 0.0177789     0.0253731
 0.0105471     0.0182067
 0.0045855     0.0097719
 0.0000000     0.0000000
 0.0042920    -0.0113916
 0.0094112    -0.0220141
 0.0153093    -0.0319033
 0.0219377    -0.0410949
 0.0292479    -0.0496248
 0.0371916    -0.0575288
 0.0457202    -0.0648426
 0.0547853    -0.0716021
 0.0643384    -0.0778430
 0.0743310    -0.0836012
 0.0847147    -0.0889123
 0.0954410    -0.0938122
 0.1064615    -0.0983368
 0.1177277    -0.1025217
 0.1291911    -0.1064028
 0.1408032    -0.1100158
 0.1525156    -0.1133967
 0.1642799    -0.1165810
 0.1760475    -0.1196047
 0.1877712    -0.1225028
 0.1994302    -0.1252946
 0.2110303    -0.1279834
 0.2225787    -0.1305718
 0.2340822    -0.1330624
 0.2455480    -0.1354580
 0.2569830    -0.1377611
 0.2683942    -0.1399744
 0.2797886    -0.1421006
 0.2911733    -0.1441422
 0.3025552    -0.1461019
 0.3139414    -0.1479824
 0.3253389    -0.1497863
 0.3367547    -0.1515162
 0.3481958    -0.1531748
 0.3596691    -0.1547647
 0.3711818    -0.1562886
 0.3827408    -0.1577491
 0.3943532    -0.1591489
 0.4060259    -0.1604905
 0.4177664    -0.1617741
 0.4295840    -0.1629897
 0.4414885    -0.1641246
 0.4534896    -0.1651662
 0.4655971    -0.1661020
 0.4778207    -0.1669193
 0.4901702    -0.1676055
 0.5026553    -0.1681481
 0.5152858    -0.1685344
 0.5280714    -0.1687519
 0.5410219    -0.1687880
 0.5541470    -0.1686300
 0.5674565    -0.1682654
 0.5809602    -0.1676815
 0.5946678    -0.1668658
 0.6085890    -0.1658056
 0.6227337    -0.1644884
 0.6371115    -0.1629016
 0.6517322    -0.1610326
 0.6666054    -0.1588680
 0.6817367    -0.1563770
 0.6971278    -0.1535113
 0.7127803    -0.1502221
 0.7286956    -0.1464602
 0.7448753    -0.1421768
 0.7613209    -0.1373227
 0.7780339    -0.1318490
 0.7950158    -0.1257067
 0.8122682    -0.1188468
 0.8297925    -0.1112203
 0.8475903    -0.1027782
 0.8656631    -0.0934715
 0.8840124    -0.0832512
 0.9026397    -0.0720683
 0.9215466    -0.0598738
 0.9407346    -0.0466187
 0.9602051    -0.0322541
 0.9799597    -0.0167308
 1.0000000     0.0000000
