CMS_24
 1.0000000     0.0000000
 0.9806638    -0.0046864
 0.9608339    -0.0089205
 0.9405741    -0.0127247
 0.9199483    -0.0161213
 0.8990203    -0.0191329
 0.8778540    -0.0217820
 0.8565131    -0.0240908
 0.8350616    -0.0260819
 0.8135633    -0.0277777
 0.7920819    -0.0292006
 0.7706815    -0.0303731
 0.7494257    -0.0313175
 0.7283785    -0.0320565
 0.7076037    -0.0326123
 0.6871650    -0.0330074
 0.6671265    -0.0332643
 0.6475519    -0.0334053
 0.6285050    -0.0334530
 0.6100497    -0.0334297
 0.5922477    -0.0333574
 0.5751131    -0.0332467
 0.5586120    -0.0330969
 0.5427086    -0.0329065
 0.5273669    -0.0326744
 0.5125511    -0.0323992
 0.4982252    -0.0320798
 0.4843535    -0.0317148
 0.4708999    -0.0313029
 0.4578287    -0.0308429
 0.4451039    -0.0303335
 0.4326896    -0.0297734
 0.4205500    -0.0291614
 0.4086492    -0.0284962
 0.3969513    -0.0277764
 0.3854204    -0.0270009
 0.3740206    -0.0261684
 0.3627160    -0.0252775
 0.3514708    -0.0243270
 0.3402490    -0.0233156
 0.3290224    -0.0222431
 0.3177932    -0.0211131
 0.3065712    -0.0199303
 0.2953662    -0.0186992
 0.2841880    -0.0174246
 0.2730466    -0.0161112
 0.2619515    -0.0147635
 0.2509128    -0.0133862
 0.2399401    -0.0119841
 0.2290434    -0.0105616
 0.2182324    -0.0091235
 0.2075169    -0.0076745
 0.1969069    -0.0062191
 0.1864120    -0.0047621
 0.1760420    -0.0033081
 0.1658070    -0.0018618
 0.1557165    -0.0004277
 0.1457805     0.0009894
 0.1360087     0.0023849
 0.1264112     0.0037538
 0.1170017     0.0050840
 0.1077978     0.0063560
 0.0988173     0.0075502
 0.0900780     0.0086469
 0.0815975     0.0096263
 0.0733938     0.0104689
 0.0654844     0.0111548
 0.0578872     0.0116644
 0.0506199     0.0119780
 0.0437003     0.0120759
 0.0371461     0.0119383
 0.0309752     0.0115457
 0.0252052     0.0108783
 0.0198540     0.0099164
 0.0149392     0.0086403
 0.0104786     0.0070303
 0.0064901     0.0050667
 0.0029913     0.0027298
 0.0000000     0.0000000
 0.0025255    -0.0049525
 0.0055004    -0.0096844
 0.0089088    -0.0142039
 0.0127345    -0.0185189
 0.0169613    -0.0226376
 0.0215733    -0.0265681
 0.0265543    -0.0303185
 0.0318882    -0.0338968
 0.0375589    -0.0373112
 0.0435502    -0.0405698
 0.0498462    -0.0436806
 0.0564307    -0.0466518
 0.0632876    -0.0494914
 0.0704007    -0.0522075
 0.0777541    -0.0548083
 0.0853316    -0.0573018
 0.0931170    -0.0596962
 0.1010944    -0.0619994
 0.1092475    -0.0642197
 0.1175608    -0.0663649
 0.1260302    -0.0684393
 0.1346628    -0.0704436
 0.1434666    -0.0723781
 0.1524492    -0.0742433
 0.1616184    -0.0760397
 0.1709820    -0.0777677
 0.1805479    -0.0794277
 0.1903237    -0.0810202
 0.2003172    -0.0825457
 0.2105363    -0.0840046
 0.2209886    -0.0853973
 0.2316820    -0.0867243
 0.2426243    -0.0879860
 0.2538231    -0.0891829
 0.2652864    -0.0903154
 0.2770219    -0.0913840
 0.2890373    -0.0923891
 0.3013404    -0.0933312
 0.3139391    -0.0942106
 0.3268384    -0.0950275
 0.3400330    -0.0957798
 0.3535152    -0.0964650
 0.3672769    -0.0970809
 0.3813103    -0.0976249
 0.3956075    -0.0980947
 0.4101605    -0.0984878
 0.4249614    -0.0988018
 0.4400024    -0.0990342
 0.4552756    -0.0991827
 0.4707730    -0.0992449
 0.4864867    -0.0992182
 0.5024089    -0.0991004
 0.5185316    -0.0988889
 0.5348469    -0.0985813
 0.5513470    -0.0981753
 0.5680238    -0.0976683
 0.5848696    -0.0970581
 0.6018764    -0.0963421
 0.6190369    -0.0955169
 0.6363580    -0.0945576
 0.6538604    -0.0934171
 0.6715658    -0.0920478
 0.6894956    -0.0904018
 0.7076713    -0.0884312
 0.7261145    -0.0860884
 0.7448467    -0.0833254
 0.7638893    -0.0800946
 0.7832639    -0.0763480
 0.8029919    -0.0720378
 0.8230950    -0.0671164
 0.8435946    -0.0615358
 0.8645121    -0.0552482
 0.8858692    -0.0482059
 0.9076873    -0.0403611
 0.9299879    -0.0316658
 0.9527925    -0.0220725
 0.9761227    -0.0115331
 1.0000000     0.0000000
