CMS_25
 1.0000000     0.0000000
 0.9810816    -0.0062238
 0.9616328    -0.0118749
 0.9417183    -0.0169822
 0.9214026    -0.0215745
 0.9007502    -0.0256807
 0.8798257    -0.0293297
 0.8586936    -0.0325504
 0.8374184    -0.0353717
 0.8160648    -0.0378224
 0.7946971    -0.0399313
 0.7733801    -0.0417274
 0.7521782    -0.0432396
 0.7311559    -0.0444966
 0.7103779    -0.0455275
 0.6899086    -0.0463610
 0.6698126    -0.0470261
 0.6501545    -0.0475515
 0.6309987    -0.0479663
 0.6124099    -0.0482992
 0.5944504    -0.0485785
 0.5771355    -0.0488168
 0.5604329    -0.0490113
 0.5443083    -0.0491585
 0.5287274    -0.0492549
 0.5136560    -0.0492970
 0.4990596    -0.0492813
 0.4849041    -0.0492043
 0.4711552    -0.0490624
 0.4577784    -0.0488522
 0.4447397    -0.0485702
 0.4320046    -0.0482129
 0.4195389    -0.0477767
 0.4073082    -0.0472581
 0.3952783    -0.0466537
 0.3834150    -0.0459599
 0.3716838    -0.0451732
 0.3600505    -0.0442902
 0.3484809    -0.0433073
 0.3369405    -0.0422210
 0.3254029    -0.0410295
 0.3138719    -0.0397382
 0.3023591    -0.0383540
 0.2908761    -0.0368839
 0.2794346    -0.0353350
 0.2680461    -0.0337143
 0.2567222    -0.0320287
 0.2454746    -0.0302853
 0.2343148    -0.0284912
 0.2232544    -0.0266532
 0.2123051    -0.0247784
 0.2014784    -0.0228739
 0.1907860    -0.0209466
 0.1802394    -0.0190036
 0.1698502    -0.0170519
 0.1596301    -0.0150984
 0.1495906    -0.0131502
 0.1397434    -0.0112143
 0.1301000    -0.0092978
 0.1206721    -0.0074078
 0.1114721    -0.0055571
 0.1025133    -0.0037639
 0.0938090    -0.0020469
 0.0853725    -0.0004243
 0.0772170     0.0010852
 0.0693559     0.0024633
 0.0618025     0.0036913
 0.0545701     0.0047509
 0.0476720     0.0056235
 0.0411213     0.0062907
 0.0349316     0.0067339
 0.0291160     0.0069347
 0.0236879     0.0068746
 0.0186605     0.0065352
 0.0140471     0.0058978
 0.0098611     0.0049441
 0.0061157     0.0036556
 0.0028242     0.0020137
 0.0000000     0.0000000
 0.0025255    -0.0049560
 0.0055004    -0.0096977
 0.0089088    -0.0142320
 0.0127345    -0.0185656
 0.0169613    -0.0227056
 0.0215733    -0.0266587
 0.0265543    -0.0304319
 0.0318882    -0.0340321
 0.0375589    -0.0374661
 0.0435502    -0.0407408
 0.0498462    -0.0438631
 0.0564307    -0.0468399
 0.0632876    -0.0496781
 0.0704007    -0.0523845
 0.0777541    -0.0549661
 0.0853316    -0.0574297
 0.0931170    -0.0597822
 0.1010944    -0.0620304
 0.1092475    -0.0641813
 0.1175608    -0.0662417
 0.1260296    -0.0682153
 0.1346602    -0.0701031
 0.1434593    -0.0719057
 0.1524337    -0.0736240
 0.1615901    -0.0752588
 0.1709354    -0.0768107
 0.1804762    -0.0782807
 0.1902193    -0.0796693
 0.2001715    -0.0809775
 0.2103395    -0.0822059
 0.2207301    -0.0833553
 0.2313500    -0.0844265
 0.2422061    -0.0854203
 0.2533050    -0.0863374
 0.2646535    -0.0871786
 0.2762583    -0.0879446
 0.2881263    -0.0886362
 0.3002642    -0.0892542
 0.3126787    -0.0897994
 0.3253745    -0.0902721
 0.3383481    -0.0906712
 0.3515937    -0.0909951
 0.3651057    -0.0912423
 0.3788783    -0.0914113
 0.3929060    -0.0915006
 0.4071831    -0.0915086
 0.4217039    -0.0914339
 0.4364626    -0.0912747
 0.4514537    -0.0910298
 0.4666715    -0.0906974
 0.4821102    -0.0902761
 0.4977643    -0.0897644
 0.5136280    -0.0891607
 0.5296957    -0.0884635
 0.5459616    -0.0876712
 0.5624202    -0.0867824
 0.5790658    -0.0857955
 0.5958926    -0.0847089
 0.6128957    -0.0835205
 0.6300849    -0.0822127
 0.6474847    -0.0807525
 0.6651204    -0.0791063
 0.6830174    -0.0772403
 0.7012009    -0.0751210
 0.7196960    -0.0727146
 0.7385283    -0.0699876
 0.7577228    -0.0669062
 0.7773048    -0.0634368
 0.7972997    -0.0595458
 0.8177327    -0.0551996
 0.8386290    -0.0503643
 0.8600140    -0.0450065
 0.8819128    -0.0390924
 0.9043508    -0.0325883
 0.9273533    -0.0254607
 0.9509455    -0.0176759
 0.9751526    -0.0092002
 1.0000000     0.0000000
