1	0	0
0.9786548	-0.0069608	0
0.9575863	-0.013235	0
0.9367908	-0.0188584	0
0.9162647	-0.0238667	0
0.8960046	-0.0282956	0
0.8760069	-0.0321808	0
0.8562679	-0.035558	0
0.8367841	-0.038463	0
0.8175519	-0.0409315	0
0.7985679	-0.0429992	0
0.7798283	-0.0447018	0
0.7613296	-0.046075	0
0.7430683	-0.0471546	0
0.7250408	-0.0479763	0
0.7072435	-0.0485758	0
0.6896729	-0.0489888	0
0.6723253	-0.0492511	0
0.6551973	-0.0493983	0
0.6382852	-0.0494662	0
0.6215856	-0.0494897	0
0.6050976	-0.0494856	0
0.5888231	-0.0494523	0
0.572764	-0.0493875	0
0.5569222	-0.049289	0
0.5412996	-0.0491545	0
0.5258982	-0.0489818	0
0.5107199	-0.0487685	0
0.4957665	-0.0485123	0
0.48104	-0.0482111	0
0.4665424	-0.0478624	0
0.4522755	-0.0474641	0
0.4382413	-0.0470138	0
0.4244416	-0.0465093	0
0.4108785	-0.0459482	0
0.3975538	-0.0453284	0
0.3844694	-0.0446475	0
0.3716273	-0.0439032	0
0.3590294	-0.0430933	0
0.3466776	-0.0422154	0
0.3345717	-0.041268	0
0.3227027	-0.040252	0
0.3110597	-0.0391687	0
0.2996316	-0.0380197	0
0.2884074	-0.0368065	0
0.277376	-0.0355306	0
0.2665264	-0.0341936	0
0.2558475	-0.0327968	0
0.2453284	-0.0313418	0
0.2349579	-0.0298302	0
0.224725	-0.0282633	0
0.2146188	-0.0266428	0
0.2046281	-0.02497	0
0.1947419	-0.0232466	0
0.1849492	-0.0214739	0
0.1752389	-0.0196536	0
0.1656	-0.017787	0
0.1560215	-0.0158758	0
0.1464923	-0.0139214	0
0.1370022	-0.0119258	0
0.1275607	-0.0099035	0
0.118197	-0.0078812	0
0.1089412	-0.0058863	0
0.0998231	-0.0039461	0
0.0908729	-0.002088	0
0.0821205	-0.0003394	0
0.0735959	0.0012726	0
0.0653293	0.0027205	0
0.0573505	0.0039769	0
0.0496896	0.0050146	0
0.0423766	0.0058063	0
0.0354416	0.0063245	0
0.0289146	0.006542	0
0.0228255	0.0064313	0
0.0172043	0.0059653	0
0.0120812	0.0051164	0
0.0074861	0.0038575	0
0.003449	0.0021611	0
0	0	0
0.0036104	-0.0059318	0
0.0081169	-0.0115667	0
0.0134679	-0.0169159	0
0.0196114	-0.0219904	0
0.0264957	-0.0268016	0
0.0340691	-0.0313606	0
0.0422797	-0.0356785	0
0.0510757	-0.0397665	0
0.0604053	-0.0436359	0
0.0702167	-0.0472978	0
0.0804582	-0.0507634	0
0.0910779	-0.0540439	0
0.1020241	-0.0571504	0
0.1132449	-0.0600942	0
0.1246886	-0.0628863	0
0.1363034	-0.0655381	0
0.1480374	-0.0680606	0
0.1598389	-0.0704652	0
0.1716561	-0.0727628	0
0.1834386	-0.0749646	0
0.1951677	-0.077076	0
0.2068567	-0.0790975	0
0.2185202	-0.081029	0
0.2301726	-0.0828707	0
0.2418287	-0.0846225	0
0.2535029	-0.0862846	0
0.2652099	-0.087857	0
0.2769643	-0.0893398	0
0.2887805	-0.090733	0
0.3006733	-0.0920367	0
0.3126571	-0.0932509	0
0.3247465	-0.0943757	0
0.3369563	-0.0954112	0
0.3493008	-0.0963574	0
0.3617947	-0.0972144	0
0.3744526	-0.0979822	0
0.387289	-0.098661	0
0.4003186	-0.0992507	0
0.4135558	-0.0997514	0
0.4270106	-0.1001625	0
0.4406736	-0.10048	0
0.4545309	-0.1006994	0
0.4685683	-0.1008159	0
0.4827718	-0.1008251	0
0.4971275	-0.1007223	0
0.5116211	-0.1005029	0
0.5262388	-0.1001621	0
0.5409665	-0.0996956	0
0.5557901	-0.0990985	0
0.5706956	-0.0983663	0
0.585669	-0.0974944	0
0.6006961	-0.0964781	0
0.6157631	-0.0953129	0
0.6308558	-0.093994	0
0.6459601	-0.092517	0
0.6610622	-0.0908771	0
0.6761479	-0.0890698	0
0.6912031	-0.0870904	0
0.7062145	-0.0849343	0
0.7211824	-0.082595	0
0.7361212	-0.0800647	0
0.7510456	-0.0773352	0
0.7659704	-0.0743984	0
0.7809107	-0.0712464	0
0.7958811	-0.0678711	0
0.8108965	-0.0642644	0
0.8259719	-0.0604182	0
0.8411219	-0.0563245	0
0.8563616	-0.0519752	0
0.8717057	-0.0473622	0
0.8871691	-0.0424776	0
0.9027666	-0.0373132	0
0.9185131	-0.0318609	0
0.9344234	-0.0261128	0
0.9505124	-0.0200607	0
0.966795	-0.0136965	0
0.9832859	-0.0070123	0
1	0	0
