6.28822296,30.84,59.6077873,-3.86,8.92,14.47,14.46,,6.29,30.84,59.61,-3.86,8.92,14.47,14.46
6.252457371,30.84,57.73456997,4.04,8.92,14.47,6.51,,6.25,30.84,57.73,4.04,8.92,14.47,6.51
7.899079766,30.84,60.98,1.517078692,1.14,14.47,6.51,,7.9,30.84,60.98,1.52,1.14,14.47,6.51
7.644815247,22.91,54.42247374,1.093213959,8.92,22.31,14.46,,7.64,22.91,54.42,1.09,8.92,22.31,14.46
8.867344736,22.91,59.73403827,-3.86,1.14,22.31,14.46,,8.87,22.91,59.73,-3.86,1.14,22.31,14.46
8.831579151,22.91,57.86082094,4.04,1.14,22.31,6.51,,8.83,22.91,57.86,4.04,1.14,22.31,6.51
