7.034021706,25.1127255,55.71143363,-0.999986153,8.660499289,21.66060903,14.41422601,,7.03,25.11,55.71,-1,8.66,21.66,14.41
7.151757894,28.6191747,56.88911806,-2.604686362,8.755554596,17.34027005,14.09194635,,7.15,28.62,56.89,-2.6,8.76,17.34,14.09
6.446372373,30.73055161,58.0257785,-3.484533431,8.408511639,15.6635431,13.92634473,,6.45,30.73,58.03,-3.48,8.41,15.66,13.93
5.911766072,29.10101572,56.60386031,-3.76691399,8.807032424,14.99387341,14.14506507,,5.91,29.1,56.6,-3.77,8.81,14.99,14.15
