1,0,0
0.999315,0.00012,0
0.997261,0.000467,0
0.993844,0.001004,0
0.989074,0.001675,0
0.982963,0.002405,0
0.975528,0.003111,0
0.96679,0.003707,0
0.956773,0.004111,0
0.945503,0.004251,0
0.933013,0.004075,0
0.919335,0.003549,0
0.904508,0.002664,0
0.888573,0.001437,0
0.871572,-0.000094,0
0.853553,-0.001872,0
0.834565,-0.003824,0
0.81466,-0.005869,0
0.793893,-0.007925,0
0.77232,-0.009914,0
0.75,-0.011769,0
0.726995,-0.013439,0
0.703368,-0.01489,0
0.679184,-0.016109,0
0.654508,-0.017099,0
0.62941,-0.017881,0
0.603956,-0.018487,0
0.578217,-0.018951,0
0.552264,-0.01931,0
0.526168,-0.01959,0
0.5,-0.019805,0
0.473832,-0.01995,0
0.447736,-0.019999,0
0.421783,-0.019907,0
0.396044,-0.019605,0
0.37059,-0.019014,0
0.345492,-0.018041,0
0.320816,-0.016597,0
0.296632,-0.0146,0
0.273005,-0.011985,0
0.25,-0.008719,0
0.22768,-0.004803,0
0.206107,-0.000278,0
0.18534,0.004766,0
0.165435,0.010194,0
0.146447,0.015831,0
0.128428,0.021462,0
0.111427,0.026851,0
0.095492,0.031743,0
0.080665,0.035888,0
0.066987,0.039049,0
0.054497,0.041023,0
0.043227,0.041648,0
0.03321,0.040823,0
0.024472,0.03851,0
0.017037,0.034743,0
0.010926,0.029627,0
0.006156,0.023337,0
0.002739,0.016107,0
0.000685,0.008222,0
0,0,0
0.000685,-0.008276,0
0.002739,-0.016533,0
0.006156,-0.024748,0
0.010926,-0.032886,0
0.017037,-0.0409,0
0.024472,-0.048724,0
0.03321,-0.056282,0
0.043227,-0.063483,0
0.054497,-0.070228,0
0.066987,-0.076418,0
0.080665,-0.081961,0
0.095492,-0.086781,0
0.111427,-0.090825,0
0.128428,-0.094068,0
0.146447,-0.096523,0
0.165435,-0.09824,0
0.18534,-0.099306,0
0.206107,-0.099842,0
0.22768,-0.099999,0
0.25,-0.099943,0
0.273005,-0.099851,0
0.296632,-0.099892,0
0.320816,-0.100218,0
0.345492,-0.10095,0
0.37059,-0.102167,0
0.396044,-0.103898,0
0.421783,-0.106119,0
0.447736,-0.108748,0
0.473832,-0.111651,0
0.5,-0.114647,0
0.526168,-0.117522,0
0.552264,-0.120037,0
0.578217,-0.121949,0
0.603956,-0.123025,0
0.62941,-0.12306,0
0.654508,-0.121889,0
0.679184,-0.119403,0
0.703368,-0.115554,0
0.726995,-0.110364,0
0.75,-0.103922,0
0.77232,-0.096381,0
0.793893,-0.087948,0
0.81466,-0.078873,0
0.834565,-0.069434,0
0.853553,-0.059918,0
0.871572,-0.050606,0
0.888573,-0.041755,0
0.904508,-0.033583,0
0.919335,-0.026263,0
0.933013,-0.019906,0
0.945503,-0.014568,0
0.956773,-0.010245,0
0.96679,-0.006881,0
0.975528,-0.004378,0
0.982963,-0.002608,0
0.989074,-0.001427,0
0.993844,-0.000691,0
0.997261,-0.00027,0
0.999315,-0.000062,0
1,0,0
