StartNumber,SecondAoA,SecondGapSize,SecondGapAngle,ThirdAoA,ThirdGapSize,ThirdGapAngle
139,12.84247486,63.62180436,149.6714025,36.43157451,67.84420493,134.0518116
140,10.63550127,55.90906378,147.7879979,31.53983276,54.26592756,131.0603808
141,10.62725856,56.44629789,149.6769007,31.59615523,53.90626298,131.7301522
142,14.3135246,68.2798045,149.3079412,39.62407847,77.15880241,135.4637265
143,11.39672686,57.82564164,145.8973939,33.11986238,59.3568685,131.1789204
144,13.9200337,66.59981681,147.9279634,38.70810693,74.9074505,134.552846
