StartNumber,SecondAoA,SecondGapSize,SecondGapAngle,ThirdAoA,ThirdGapSize,ThirdGapAngle
132,5.15524279939616,45.1613287605881,149.7073737,37.3854343778452,82.2061692877583,124.469650485348
133,3.80449476878357,40.4698241114742,148.297176817861,34.8976355276279,75.9181457106486,122.487337934333
134,8.95302018751745,55.6984160368905,147.339283721681,41.905089893342,91.6002805322099,128.028890570316
135,5.59935127304326,46.1234101434912,148.782185600687,37.6609525484535,82.4559859684191,124.680065667467
136,3.01904910056141,38.6741132712364,149.706247503808,34.3225851231513,75.1776755036628,122.044790482917
137,7.12698580174231,51.1224332165392,149.65201733632,40.1906417743337,88.6172805738079,126.69106252974
138,6.41205335142818,48.8278573548518,149.356559549427,39.0499687188047,85.8825896815667,125.785763182042
